schid,schname,keyword,keynum,monthorweek,index
2,university of minnesota - rochester,university of minnesota rochester,3,2015-07-05 - 2015-07-11,40
2,university of minnesota - rochester,university of minnesota rochester,3,2015-07-12 - 2015-07-18,42
2,university of minnesota - rochester,university of minnesota rochester,3,2015-07-19 - 2015-07-25,56
2,university of minnesota - rochester,university of minnesota rochester,3,2015-07-26 - 2015-08-01,69
2,university of minnesota - rochester,university of minnesota rochester,3,2015-08-02 - 2015-08-08,45
2,university of minnesota - rochester,university of minnesota rochester,3,2015-08-09 - 2015-08-15,52
2,university of minnesota - rochester,university of minnesota rochester,3,2015-08-16 - 2015-08-22,51
2,university of minnesota - rochester,university of minnesota rochester,3,2015-08-23 - 2015-08-29,53
2,university of minnesota - rochester,university of minnesota rochester,3,2015-08-30 - 2015-09-05,71
2,university of minnesota - rochester,university of minnesota rochester,3,2015-09-06 - 2015-09-12,57
2,university of minnesota - rochester,university of minnesota rochester,3,2015-09-13 - 2015-09-19,78
2,university of minnesota - rochester,university of minnesota rochester,3,2015-09-20 - 2015-09-26,58
2,university of minnesota - rochester,university of minnesota rochester,3,2015-09-27 - 2015-10-03,68
2,university of minnesota - rochester,university of minnesota rochester,3,2015-10-04 - 2015-10-10,64
2,university of minnesota - rochester,university of minnesota rochester,3,2015-10-11 - 2015-10-17,85
2,university of minnesota - rochester,university of minnesota rochester,3,2015-10-18 - 2015-10-24,75
2,university of minnesota - rochester,university of minnesota rochester,3,2015-10-25 - 2015-10-31,84
2,university of minnesota - rochester,university of minnesota rochester,3,2015-11-01 - 2015-11-07,100
2,university of minnesota - rochester,university of minnesota rochester,3,2015-11-08 - 2015-11-14,78
2,university of minnesota - rochester,university of minnesota rochester,3,2015-11-15 - 2015-11-21,80
2,university of minnesota - rochester,university of minnesota rochester,3,2015-11-22 - 2015-11-28,58
2,university of minnesota - rochester,university of minnesota rochester,3,2015-11-29 - 2015-12-05,55
2,university of minnesota - rochester,university of minnesota rochester,3,2015-12-06 - 2015-12-12,61
2,university of minnesota - rochester,university of minnesota rochester,3,2015-12-13 - 2015-12-19,72
2,university of minnesota - rochester,university of minnesota rochester,3,2015-12-20 - 2015-12-26,50
2,university of minnesota - rochester,university of minnesota rochester,3,2015-12-27 - 2016-01-02,38
2,university of minnesota - rochester,university of minnesota rochester,3,2016-01-03 - 2016-01-09,65
2,university of minnesota - rochester,university of minnesota rochester,3,2016-01-10 - 2016-01-16,69
2,university of minnesota - rochester,university of minnesota rochester,3,2016-01-17 - 2016-01-23,72
2,university of minnesota - rochester,university of minnesota rochester,3,2016-01-24 - 2016-01-30,88
2,university of minnesota - rochester,university of minnesota rochester,3,2016-01-31 - 2016-02-06,70
2,university of minnesota - rochester,university of minnesota rochester,3,2016-02-07 - 2016-02-13,63
2,university of minnesota - rochester,university of minnesota rochester,3,2016-02-14 - 2016-02-20,64
2,university of minnesota - rochester,university of minnesota rochester,3,2016-02-21 - 2016-02-27,64
2,university of minnesota - rochester,university of minnesota rochester,3,2016-02-28 - 2016-03-05,51
2,university of minnesota - rochester,university of minnesota rochester,3,2016-03-06 - 2016-03-12,52
2,university of minnesota - rochester,university of minnesota rochester,3,2016-03-13 - 2016-03-19,63
2,university of minnesota - rochester,university of minnesota rochester,3,2016-03-20 - 2016-03-26,95
3,university of minnesota - rochester,u of minnesota - rochester,4,2013-03-31 - 2013-04-06,73
3,university of minnesota - rochester,u of minnesota - rochester,4,2013-04-07 - 2013-04-13,75
3,university of minnesota - rochester,u of minnesota - rochester,4,2013-04-14 - 2013-04-20,68
3,university of minnesota - rochester,u of minnesota - rochester,4,2013-04-21 - 2013-04-27,66
3,university of minnesota - rochester,u of minnesota - rochester,4,2013-04-28 - 2013-05-04,68
3,university of minnesota - rochester,u of minnesota - rochester,4,2013-05-05 - 2013-05-11,59
