schid,schname,keyword,keynum,monthorweek,index
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2014-10-05 - 2014-10-11,35
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2014-10-12 - 2014-10-18,31
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2014-10-19 - 2014-10-25,34
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2014-10-26 - 2014-11-01,28
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2014-11-02 - 2014-11-08,26
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2014-11-09 - 2014-11-15,27
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2014-11-16 - 2014-11-22,30
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2014-11-23 - 2014-11-29,22
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2014-11-30 - 2014-12-06,29
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2014-12-07 - 2014-12-13,24
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2014-12-14 - 2014-12-20,19
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2014-12-21 - 2014-12-27,20
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2014-12-28 - 2015-01-03,18
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2015-01-04 - 2015-01-10,25
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2015-01-11 - 2015-01-17,27
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2015-01-18 - 2015-01-24,27
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2015-01-25 - 2015-01-31,25
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2015-02-01 - 2015-02-07,26
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2015-02-08 - 2015-02-14,25
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2015-02-15 - 2015-02-21,23
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2015-02-22 - 2015-02-28,21
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2015-03-01 - 2015-03-07,22
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2015-03-08 - 2015-03-14,28
